GSM,255,3,38180,8012,0,30.7139,46.4798,500,25,1,1392736477,1750677549,0
GSM,255,3,38180,8013,0,30.7066,46.4801,1398,50,1,1392736544,1751547798,0
GSM,255,1,1822,5341,0,30.4498,50.4386,731,50,1,1392736586,1745210220,0
GSM,255,3,38180,7551,0,30.7028,46.4768,1720,50,1,1392736610,1751547797,0
GSM,255,3,38180,7103,0,30.7072,46.465,1225,47,1,1392736665,1751547797,0
GSM,255,3,37003,8483,0,30.7162,46.4391,1026,50,1,1392736913,1750677545,0
GSM,255,3,37003,9653,0,30.7208,46.4358,1416,50,1,1392738005,1751547789,0
GSM,255,3,38180,9261,0,30.7204,46.488,684,50,1,1392743102,1752921664,0
GSM,255,1,1812,1932,0,30.5194,50.4405,1555,10,1,1392770707,1734677707,0
GSM,255,1,1812,22891,0,30.5193,50.4416,1991,50,1,1392770707,1755835178,0
GSM,255,3,48184,26941,0,34.9957,48.4646,26319,50,1,1392789278,1752612962,0
GSM,255,1,1812,22893,0,30.5183,50.4397,1593,26,1,1392796507,1735626040,0
GSM,255,1,1812,673,0,30.4916,50.4432,15607,10,1,1392799507,1751778819,0
GSM,255,1,1801,22721,0,30.3518,50.4582,7165,27,1,1392873304,1759638777,0
GSM,255,1,1801,22723,0,30.3398,50.4558,8550,27,1,1392895806,1763009886,0
GSM,255,1,33141,53063,0,35.0137,48.4474,2352,30,1,1392906304,1773384074,0
GSM,255,1,1812,5921,0,30.5186,50.4395,1752,19,1,1392971406,1771396162,0
GSM,255,1,1812,923,0,30.5171,50.4407,1000,16,1,1392971703,1771396162,0
GSM,255,1,1812,1933,0,30.5205,50.4423,1905,27,1,1393047904,1736662950,0
GSM,255,1,18865,3641,0,32.5063,50.6406,8589,16,1,1393148106,1727933910,0
GSM,255,1,18863,26196,0,32.8204,50.6732,6385,27,1,1393148407,1763010066,0
GSM,255,3,37003,26791,0,30.7152,46.446,972,42,1,1393169702,1751547796,0
GSM,255,3,38180,9723,0,30.7083,46.4748,1565,27,1,1393186502,1751547785,0
GSM,255,3,37003,6053,0,30.7271,46.4293,1000,20,1,1393187102,1751547794,0
GSM,255,1,33242,53102,0,35.0603,48.4845,3422,27,1,1393189801,1759982319,0
GSM,255,3,37003,7843,0,30.733,46.4517,2472,50,1,1393199111,1750677496,0
GSM,255,3,37003,19553,0,30.7413,46.4527,500,50,1,1393205404,1750677486,0
GSM,255,3,38180,38541,0,30.707,46.4797,1124,38,1,1393206004,1751547797,0
GSM,255,3,36600,7763,0,30.7202,46.4732,750,50,1,1393206302,1750677554,0
GSM,255,3,38180,38072,0,30.7246,46.4864,500,27,1,1393206603,1750677492,0
GSM,255,3,38180,8381,0,30.7227,46.4856,1000,24,1,1393206605,1750677492,0
GSM,255,3,38180,8382,0,30.7255,46.4838,1000,17,1,1393206609,1750677492,0
GSM,255,3,36600,9773,0,30.7284,46.4866,1000,9,1,1393210505,1750677492,0
GSM,255,3,36600,19912,0,30.7286,46.4833,1850,50,1,1393210506,1750677492,0
GSM,255,3,38180,9721,0,30.7181,46.4822,660,50,1,1393210815,1752921664,0
GSM,255,3,36600,7762,0,30.7255,46.4718,718,50,1,1393210816,1750677606,0
GSM,255,1,33242,40832,0,35.0742,48.5117,1000,16,1,1393214105,1754020665,0
GSM,255,3,36600,9771,0,30.7318,46.4897,556,49,1,1393269005,1750677492,0
GSM,255,3,27006,20193,0,30.6733,50.4139,1000,19,1,1393270507,1751810766,0
GSM,255,3,27006,28193,0,30.6459,50.4074,2395,49,1,1393288506,1751196841,0
GSM,255,3,48184,4571,0,34.284,48.2346,10017,14,1,1393360201,1752612962,0
GSM,255,3,48184,6921,0,34.4621,48.3751,1000,2,1,1393452903,1763534703,0
GSM,255,3,10194,8472,0,24.011,49.8348,581,50,1,1393512005,1729508342,0
GSM,255,3,10194,472,0,24.0104,49.8353,500,50,1,1393512008,1729508342,0
GSM,255,1,1801,21152,0,30.4018,50.4578,17913,50,1,1393620311,1738562744,0
GSM,255,1,1831,20102,0,30.5074,50.4525,3361,12,1,1393636801,1757994540,0
GSM,255,3,37003,12051,0,30.7288,46.4304,1137,45,1,1393638007,1751547795,0
GSM,255,1,1821,22773,0,30.4804,50.4589,2746,12,1,1393652107,1746253468,0
GSM,255,1,1811,21353,0,30.4897,50.4423,500,50,1,1393652409,1730611822,0
GSM,255,1,1811,20832,0,30.4848,50.4403,7491,50,1,1393693504,1746253482,0
GSM,255,1,1813,22682,0,30.4496,50.3787,7324,27,1,1393718102,1759638734,0
GSM,255,1,1831,21003,0,30.5096,50.4568,1000,20,1,1393718103,1730788135,0
GSM,255,1,1813,6987,0,30.4617,50.3721,4058,22,1,1393718104,1759638775,0
